Nazwisko aktualne,Liczba
FRIEDLAND,3
FRIEDRICHOWICZ,3
FRIEL,3
FRIMER,3
FRISCHHOLZ,3
FRISCHKE-SZULC,3
FRISCIA,3
FRISI,3
FRISO,3
FRISTEDT,3
FRISZKO,3
FRITT,3
FRITZEN,3
FRITZ-RDZANEK,3
FRIZELL,3
FRIZZIERO,3
FRÎNCU,3
FRLJUĆKIĆ,3
FROBÖSE,3
FRODIS,3
FROGOWSKA,3
FROITZHEIM,3
FROLENKO,3
FROLENKOVA,3
FROLIAK,3
FROLICK,3
FROŁÓW,3
FROMIŃSKA,3
FROMMANN,3
FROMMER,3
FROMSTOW,3
FRONDONI,3
FRONOWA,3
FRONSIAK,3
FRONSKIEWICZ,3
FROSIN,3
FRŐLICH,3
FRŐMCHEN,3
FRŐSS,3
FRÖBEL,3
FRÖHLER,3
FRÖMMEL,3
FRUEAUF,3
FRUEAUFF,3
FRUMES,3
FRÜAUFF,3
FRYDRAK,3
FRYDRYŃSKA,3
FRYE,3
FRYES,3
FRYMELAUS,3
FRYMELEUSZ,3
FRYNTSKO,3
FRYSCH,3
FRYSTATZKA,3
FRYSZCZYN,3
FRYŚKIEWICZ,3
FRYZIUK,3
FUẞ,3
FUDALER,3
FUDGE,3
FUERSCHKE,3
FUG,3
FUGARI,3
FUHGE,3
FUKALA,3
FUKIN,3
FUKUNAGA,3
FULARYŃSKA,3
FULCHER,3
FULGIDO,3
FULHA,3
FULL,3
FUŁAWSKA,3
FUMAGALLI,3
FUNCIA BARTKOWIAK,3
FUNDOVNA,3
FUNTOVA,3
FURCINSKA,3
FURDYN,3
FUREY,3
FURHANG,3
FURINA,3
FURLANETTO,3
FURŁA,3
FURMANEVYCH,3
FURNIADYS,3
FURNIVAL,3
FURNO,3
FURSEVYCH,3
FURSIAK,3
FURSINA,3
FURSOVYCH,3
FURTATENKO,3
FURTOWICZ,3
FUSCH,3
FUTUMAICHUK,3
FŰRSTENBERG,3
FÜCHTENHANS,3
FÜNFROCKEN,3
FÜTTERER,3
FYCHAK,3
FYDRICH,3
FYDRYCHEWICZ,3
FYLA,3
FYLLA,3
FYLLINGEN,3
FYLONENKO,3
FYLYPCZUK,3
FYLYPOVYCH,3
FYTTER,3
GAÁL,3
GABANOWICZ,3
GABATEL,3
GABELMANN,3
GABIŃSKA-PIETROWSKA,3
GABLASIŃSKA,3
GABLICKA,3
GABNER,3
GABOR-PAJĄK,3
GABOWICZ,3
GABREN,3
GABRIAN,3
GABRICH,3
GABRIELOVA,3
GABRIELSON,3
GABRJONCZYK,3
GABRUSIONEK,3
GABRYJELCZYK,3
GABRYLEWICZ-GORBASZEWICZ,3
GABRYSZEWSKI,3
GABRYŚ-STEC,3
GABUR,3
GABZDYLOVÁ,3
GACEM,3
GACEWICZ,3
GACHECHILADZE,3
GACH-KOZIOŁEK,3
GACKOWSKA-RAJS,3
GADA,3
GADAŁA,3
GADAMUROVA,3
GADHRIB,3
GADIMOVA,3
GADLETZ,3
GADSBY,3
GADULA-BARAN,3
GADZHIEVA,3
GADZIEWSKA,3
GADZOJANI,3
GAFFEY,3
GAFRON,3
GAGACUDIS,3
GAGALA,3
GAGAŁUSZKO,3
GAGARINA,3
GAGER,3
GAGUA,3
GAHA,3
GAHBICHE,3
GAIDASH,3
GAIDAY,3
GAIDIES,3
GAIFULINA,3
GAILI,3
GAINES,3
GAIRE,3
GAISLER,3
GAJADHAR,3
GAJBERGER,3
GAJCZUK-ZAWADZKA,3
GAJDA-JANIAK,3
GAJDAŁA,3
GAJDAMAKIN,3
GAJDA-WIŚNIEWSKA,3
GAJDKO,3
GAJDO,3
GAJDOŠ,3
GAJDYSIAK,3
GAJECKI,3
GAJENDRAN,3
GAJEWSKA-GAJEK,3
GAJEWSKA-KŁOS,3
GAJEWSKA-NOWAK,3
GAJEWSKA-OŁDAKOWSKA,3
GAJEWSKA-SOROCZAN,3
GAJGIEL,3
GAJI,3
GAJ-KOWALSKA,3
GAJLUS,3
GAJSKI,3
GAJZLERSKA,3
GAKAEVA,3
GAKHAR,3
GAL ON,3
GALABOVA,3
GALABUT,3
GALAKHOVA,3
GALAL,3
GALAMBOSZ,3
GALAND,3
GALANKA,3
GALANT VEL PAWLAK,3
GALANTI,3
GALANT-PENATTIL,3
GALARZA,3
GALAS-BANDYK,3
GALATOS,3
GALBIATI,3
GALDAMEZ MUÑOZ,3
GALDUN,3
GALEANO,3
GALEAZZI,3
GALECZKA,3
GALEITZKE,3
GALEJ-SZCZEPAŃSKA,3
GALENDA,3
GALETSKA,3
GALEWSKI,3
GALGANEK,3
GALGANO,3
GALIAZZO,3
GALICA-DRAB,3
GALII,3
GALILI,3
GALIMBERTI,3
GALINOVA,3
GALIŃSKA-BUKOWSKA,3
GALISTL,3
GALITSYNA,3
GALKE,3
GALLEA,3
GALLINO,3
GALLOT,3
GALLOTTA,3
GALONZA,3
GALOTA,3
GALSTJAN,3
GALUPPO,3
GALUSHCHENKO,3
GALUSTYAN,3
GALVAN,3
GALWIN,3
GALYCH,3
GAŁABURDA,3
GAŁABURDO,3
GAŁĄBEK,3
GAŁĄZKA-RUMIAN,3
GAŁCZYNIAK,3
GAŁDYSZYŃSKA,3
GAŁĘZOWSKI,3
GAŁGAS,3
GAŁKA-WALCZYKIEWICZ,3
GAŁUCH-THULLIE,3
GAŁUSOW,3
GAŁ-ZAGÓRSKA,3
GAMANDA,3
GAMAR,3
GAMARNIK,3
GAMARSKI,3
GAMBATESE,3
GAMBER,3
GAMBIETZ,3
GAMBUS,3
GAMBUSCH,3
GAMEZ,3
GAMIŃSKA,3
GAMISONIA,3
GAMPERL,3
GAMZIUK,3
GAN OR,3
GANAPARTHI,3
GANCOWSKA,3
GANCZA,3
GANCZARSKI,3
GANCZYK,3
GANDERÁK,3
GANDOLFI,3
GANGLOFF,3
GANGUIN,3
GANIEWICZ,3
GANNBÄCK,3
GANOBCZYK,3
GANOZA-ŚWIERCZEK,3
GANSCH,3
GANSDORFER,3
GANTEMIROVA,3
GANTER,3
GANTSCH,3
GANZORIG,3
GAŃCZARCZYK-DEC,3
GAŃSKI,3
GAOUAOUI,3
GAPIENIUK,3
GAPONCHUK,3
GAPOŃ,3
GARALOWSKA-TYLKA,3
GARANTA,3
GARASIK,3
GARASIMCZYK,3
GARASOŃ,3
GARASYMIW,3
GARAU,3
GARAVAGLIA,3
GARAVELLO,3
GARBALEWSKA,3
GARBARCHUK,3
GARBIEC-OGÓREK,3
GARBOWSKA-NARKIEWICZ,3
GARBOWSKA-WYRAZ,3
GARBUDZIAK,3
GARCAVENCO,3
GARCHKHANOVA,3
GARCIA FERNANDEZ,3
GARCIA HANUSEK,3
GARCIA LOPEZ,3
GARCIA MENDEZ,3
GARCÍA,3
GARDEŁO,3
GARDEMIN,3
GARDŁOWICZ,3
GARDULSKI,3
GARDYCHOWSKA,3
GARGANO,3
GARGASIEWICZ,3
GARIBOW,3
GARIFULLINA,3
GARIGLIO,3
GARKAVA,3
GARKUT,3
GARLICK,3
GARN,3
GARNEC,3
GARNIE,3
GARNUCHOWSKA,3
GAROLIS,3
GARSCHKE,3
GARSTECKI,3
GARSZNEK,3
GARUSKA,3
GARWIN,3
GARZON,3
GARZOSCH,3
GASCEWICZ,3
GASCHIN,3
GASCON CARREÑO,3
GASE,3
GASEK-BINIECKA,3
GASI,3
GASIENKO,3
GASILEWSKA,3
GASIMLI,3
GASINA,3
GASIŃSKA-WAWSZCZAK,3
GASKILL,3
GASŁAWSKA,3
GASPARANIEC,3
GASPARJAN,3
GASTEIER,3
GASTKA,3
GASZKE,3
GAŠI,3
GAŞPAR,3
GATOUDI,3
GATTEGNO,3
GATTRINGER,3
GAUDA-BEREŻAŃSKA,3
GAUDEK,3
GAUGHAN,3
GAULKE,3
GAULT,3
GAUŁAS,3
GAUSS,3
GAVA,3
GAVILLOT,3
GAVINSKA,3
GAVLIK,3
GAVRASH,3
GAVRIUSHENKO,3
GAVRONSKA,3
GAVRYLYSHYN,3
GAVRYSHKIV,3
GAVUKCHIAN,3
GAWDONOWICZ,3
GAWDZIAKOWSKA,3
GAWELLEK,3
GAWĘDZIŃSKA,3
GAWGUN,3
GAWIANSKA,3
GAWIEŃ,3
GAWINEK-SAMELCZAK,3
GAWINSKI,3
GAWIŃKOWSKA,3
GAWIŃSKI,3
GAWLICK,3
GAWLIK-MAJ,3
GAWLOWSKA,3
GAWŁO,3
GAWOŃSKA,3
GAWORECKI,3
GAWRICH,3
GAWRIUCZENKOW,3
GAWRON-GAWRZYŃSKA,3
GAWROŃSKA-BARAN,3
GAWRUS,3
GAWRYK,3
GAWRYLCZENKO,3
GAWRYLECKA,3
GAWRYLENI,3
GAWRYLKIEWICZ,3
GAWRYNIAK,3
GAWRYNOWICZ,3
GAWRZEWSKA,3
GAWTHROP,3
GAWTHROPE,3
GAYCZAK,3
GAYDE,3
GAYNOR,3
GAZDA-ROSŁANIEC,3
GAZEEL,3
GAZENFELD,3
GAZYBAJEWA,3
GAZZOLA,3
GAŹDZIUK,3
GĄCZARUK,3
GĄCZARZEWICZ,3
GĄDEK-LEWANDOWSKA,3
GĄGOR-NOWAK,3
GĄGÓL,3
GĄGUŁ,3
GĄSIENICA MARCINOWSKA,3
GĄSIENICA-JARZĄBEK,3
GĄSIENICA-KUCHTA,3
GĄSIENICA-LADZI,3
GĄSIENICA-LIZOŃ,3
GĄSIŃSKA-GOC,3
GĄSIORZEWSKA,3
GĄSZCZOŁOWSKA,3
GĂINĂ,3
GÄB,3
GÄHLER,3
GBADAGO,3
GBEMISOLA,3
GBURSKI,3
GDERA,3
GDOK,3
GDULA-ISLAM,3
GDULIŃSKA,3
GDYRA-NAUMOWICZ,3
GEAIDY,3
GEBALA,3
GEBERTAEVA,3
GEBETHNER,3
GEBHARDT-PIECHOTA,3
GEBIS,3
GEBKART,3
GEBRESELASSIE,3
GEBRETENSAI,3
GEBSKI,3
GECSEI,3
GEÇGEL,3
GEDEROWICZ,3
GEDKA,3
GEDO,3
GEDRIS,3
GEDROYĆ-KNYCHAŁA,3
GEDWILAS,3
GEDZ,3
GEERAERTS,3
GEERINCK,3
GEERKENS,3
GEERTS,3
GEGLIS,3
GEHLEN,3
GEHLERT,3
GEHMLICH,3
GEHRICH,3
GEHRMAN,3
GEHRT,3
GEIẞ,3
GEIB,3
GEIBIG,3
GEIDER,3
GEINEDER,3
GEINTS,3
GEJ,3
GEJDERICH,3
GEJGALIS,3
GEJSLER,3
GEL,3
GELB,3
GELBHART,3
GELENCSÉR,3
GELETKOVÁ,3
GELIK,3
GELL,3
GELLEN,3
GELOVANI,3
GELUDA,3
GELZ,3
GEŁETKANYCZ,3
GEMBICKI,3
GEMBOSZ,3
GEMBUSZ,3
GEMES,3
GEMPERLI,3
GEMSER,3
GENATOWSKA,3
GENDEL,3
GENDEREK,3
GENDOLLA,3
GENDZEL,3
GENERALCZUK,3
GENERALOVA,3
GENEWSKA,3
GENEZ,3
GENGLER,3
GENIDY,3
GENINI,3
GENISZEWSKA,3
GENJUSZ,3
GENOVA,3
GENOVESI,3
GENSERT,3
GENSKA,3
GENSTA,3
GENTELET,3
GENTY,3
GENTZ,3
GENZER,3
GENZOR,3
GEOGHEGAN,3
GEORGAKI,3
GEORGIEWSKA,3
GEORGOULIS,3
GEPHARD,3
GERACH,3
GERAIS,3
GERAŁT,3
GERASCH,3
GERASIMENOK,3
GERASIMIAK,3
GERASIMOU,3
GERASIMOVICH,3
GERASKO,3
GERASYMCZYK,3
GERATH,3
GERAULT,3
GERBIG,3
GERCHART,3
GERCKE,3
GERCZEWSKA,3
GERDEL,3
GEREITZIG,3
GERFEN,3
GERGEDAVA,3
GERGER,3
GERIJAN,3
GERIKE,3
GERKENS,3
GERLASIŃSKA,3
GERLOFF,3
GERMACH,3
GERMANINI,3
GERMANOWSKA,3
GERMAZ,3
GEROD,3
GERONAŁOWICZ,3
GEROVSKA,3
GERRETSE,3
GERSDORF,3
GERSOK,3
GERSTE,3
GERSTEIN,3
GERSZT,3
GERTEL,3
GERTMAN,3
GERUŁA,3
GERUN,3
GERUTTO,3
GERVASI,3
GERWALD,3
GERWIG,3
GESCHINSKI,3
GESE,3
GESELE,3
GESELL,3
GESIERICH,3
GESMUNDO,3
GESUALDI,3
GESULIS,3
GESUMUNNO,3
GETAGAZOVA,3
GETMANCHUK,3
GETYŃSKA,3
GEUBA,3
GEUDER,3
GEVANDSCHNIEDER,3
GEVANDSHNIEDER,3
GEVKO,3
GEWALT,3
GEWERS,3
GEWOŃCZYK,3
GEWORKIAN,3
GEZEK,3
GEZGIN,3
GEZGOLD,3
GĘBAROWSKI,3
GĘBART,3
GĘCKOWSKA,3
GĘCZEK,3
GĘDA,3
GĘDOWSKA,3
GĘGAŁO,3
GĘSIEJEWSKA,3
GĘŚLICKI,3
GĘZICKA,3
GHADBAN,3
GHADIMYAN,3
GHADIRI,3
GHAFAR,3
GHAFFARI,3
GHAFOOR,3
GHAHRAMANYAN,3
GHAMLOUCH,3
GHANI,3
GHANNAM,3
GHANNOUM,3
GHARNOUKI,3
GHASSAN,3
GHATTAS,3
GHAZARIAN,3
GHEEK,3
GHEEVARGHESE,3
GHEORGHIŢA,3
GHERBI,3
GHERCĂ,3
GHEREG,3
GHERIANI,3
GHEZZI,3
GHINEA,3
GHINI,3
GHIONI,3
GHITA,3
GHODA,3
GHODHBANI,3
GHRIB,3
GIAŁBAS,3
GIANNA,3
GIANNAKI,3
GIANNARELLI,3
GIANNI,3
GIANNONE,3
GIANNOTTA,3
GIANNUZZI,3
GIANTSIOS,3
GIAP,3
GIAQUINTO,3
GIARDINI,3
GIARRATANA,3
GIBAUER,3
GIBBIN,3
GIBBON,3
GIBOREK,3
GIBS,3
GICZEWSKI,3
GIDASZEWSKI,3
GIDONI,3
GIDUCH,3
GIDZGER,3
GIDZIEWICZ,3
GIEBELER,3
GIEBELS,3
GIECELMAN,3
GIECEWICZ-KOTWICA,3
GIECZ,3
GIECZAN,3
GIEDNIŁO,3
GIEDYNA,3
GIELBART,3
GIELCMAN,3
GIELNER,3
GIELOK,3
GIEMZIAK,3
GIEMŻYCKA,3
GIENKO,3
GIEPPERT,3
GIEPRZ,3
GIERASIMIENKO,3
GIERAS-ZIĘBOWICZ,3
GIERCZA,3
GIERCZYŃSKI,3
GIEREBKA,3
GIERES,3
GIERGICZNY,3
GIERGIELA,3
GIERGILEWICZ,3
GIERHARD,3
GIERKIEWICZ,3
GIERLE,3
GIERLIC,3
GIERMASZUK,3
GIERNARDOWICZ,3
GIERNAS,3
GIERNASZEWSKA,3
GIEROCZYŃSKA,3
GIERSZEWSKA-ŻELASKO,3
GIERŚ,3
GIERTLOVÁ,3
GIERTNER,3
GIERUKAS,3
GIERUSZEWSKA,3
GIERYGOWSKA,3
GIERŻOT,3
GIESBERG,3
GIESBERT,3
GIESELER,3
GIESELMANN,3
GIESMAN,3
GIESSLER,3
GIESSMANN,3
GIETKIEWICZ,3
GIETRYCH,3
GIETZ,3
GIEWIEL,3
GIEWIELISZ,3
GIEWORSKA,3
GIEZA,3
GIEZEL,3
GIEZGAŁO,3
GIEZOWSKA,3
GIĘDA,3
GIĘZIEŃSKA,3
GIGER,3
GIGLI,3
GIGOŁŁO,3
GIHL,3
GILARY,3
GILASZEWICZ,3
GILATOWSKA,3
GILBRIDE,3
GIL-CANNON,3
GILEJSZA,3
GILEVICH,3
GILEWICZ-ZIARKO,3
GILIS-SIEK,3
GILLAN,3
GILLANI,3
GILLASAMATINOW,3
GILLESSEN,3
GILLETTE,3
GILLIES,3
GILLIOT,3
GILMUTDINOVA,3
GIL-PILARSKA,3
GILROY,3
GILSCHEWSKA,3
GILSENAN,3
GIL-SOBCZYK,3
GILSON,3
GILWANOWSKA,3
GIŁUDŹ,3
GIMATDINOVA,3
GIMBLETT,3
GIMEŁA,3
GIMERBY,3
GIMINNE,3
GIMON,3
GIMPLAJ,3
GINCKAJ,3
GINDA-KOPEĆ,3
GINI,3
GINSKOW,3
GIŇOVÁ,3
GIOTI,3
GIOVANOS,3
GIOWANOWICZ,3
GIOWINE,3
GIRAULT,3
GIRCZUK,3
GIRDZIEJEWSKA,3
GIRECKA,3
GIREN,3
GIRGIN,3
GIRICH,3
GIRMAN,3
GIRNT,3
GIRSCH,3
GIRSZTOWTT,3
GIRWIDZ,3
GIRYLUK,3
GISGES,3
GISMATULLIN,3
GISSEROWSKA,3
GITENIS,3
GITLING,3
GITSZEL,3
GIUBILEI,3
GIUGNO,3
GIUNTINI,3
GIUSO,3
GIVATI,3
GIVIDEN,3
GIZATULINA,3
GIZBERT-STUDNICKA,3
GIZICKI,3
GIZMUNT,3
GIZO,3
GIŻE,3
GJEÇAJ,3
GJEROSKA,3
GJINOSKA,3
GJUCI,3
GKAITATZIS,3
GKIONI,3
GKOTSIS,3
GLABSCH,3
GLADCIUC,3
GLADCZUK,3
GLADUSH,3
GLADYSHEVA,3
GLAGLUŚ,3
GLAJKSNER,3
GLANERSKA,3
GLASBERG,3
GLASSEY,3
GLAWATY,3
GLAWDEL,3
GLAZER-LESINSKA,3
GLAZING,3
GLAZOW,3
GLAZUR,3
GLĄB,3
GLÄSNER,3
GLÄSSNER,3
GLEBOCKA,3
GLEBOCKI,3
GLEICHGEWICHT,3
GLEICHWEIT,3
GLEIẞNER,3
GLEJZNER-MICHALAK,3
GLEJZOR,3
GLENNON,3
GLESSMAN,3
GLETT,3
GLEVAŇÁK,3
GLIBKO,3
GLIJIN,3
GLINEUR,3
GLINSCHI,3
GLIŃCZAK,3
GLIŃSKA-FONSECA,3
GLOBERMAN,3
GLOBKE,3
GLOCHOWSKA,3
GLODDE,3
GLODDEK,3
GLOGER-MARSZAŁKIEWICZ,3
GLOMBINSKA,3
GLOMBOWSKA,3
GLOMM,3
GLOMSDA,3
GLOSER,3
GLOSEROVÁ,3
GLOSNEK,3
GLOSZKO,3
GLOVATSKA,3
GLOWATZKI,3
GLÖCKLER,3
GLUCK,3
GLUSHCHAK,3
GLUSZKIEWICZ,3
GLUSZKOWSKA,3
GLÜSING,3
GŁADIS,3
GŁADKOW,3
GŁADKÓW,3
GŁASKOWSKA,3
GŁASZYŃSKA,3
GŁAWICKA,3
GŁAZIEWICZ,3
GŁAZUNOW,3
GŁAŻEWSKA-BARYGA,3
GŁODAS,3
GŁODECKA,3
GŁOGOWSKA-BĄK,3
GŁOGOWSKA-MAZUR,3
GŁOGOWSKA-NOWAK,3
GŁOMBA,3
GŁONZA,3
GŁOSKIEWICZ,3
GŁOSZCZUK,3
GŁOŚNIEWSKA,3
GŁOWACKA-CIEŚLAK,3
GŁOWACKA-DĄBROWSKA,3
GŁOWACKA-RUTKOWSKA,3
GŁOWACKA-WYGAŚ,3
GŁOWACKA-ŻUK,3
GŁOWCZEWSKA,3
GŁOWECKA,3
GŁOŻEK,3
GŁÓD-KAMIŃSKA,3
GŁÓWKO,3
GŁÓWKOWSKA,3
GŁÓWNICKA,3
GŁUCHOWSKA-FEDIRKO,3
GŁUPIEC,3
GŁYBYSZYN,3
GMINSKA,3
GMITRUCZUK,3
GNACZINSKA,3
GNATIUC,3
GNATOWSKY,3
GNAT-WIETESKA,3
GNATYNA,3
GNEITING,3
GNESNER,3
GNEZDILOVA,3
GNIEDZKO,3
GNIEWNIAK,3
GNIEWSZEW,3
GNIP,3
GNISA,3
GNISCH,3
GNIZIA,3
GNOSDORZ,3
GNOTEK,3
GNUTÓW,3
GNYSKA,3
GNYSZKO,3
GOAN,3
GOBBER,3
GOBBI,3
GOBBO,3
GOBIN,3
GOBRYS,3
GOCEK-RUDZKA,3
GOCHNIEWSKA,3
GOCHNO,3
GOCI,3
GOCKI,3
GOCLIG,3
GOCLOŃ,3
GOCZALK,3
GOCZAŁK,3
GODDEN,3
GODDER,3
GODECKI,3
GODEŃ,3
GODEWSKA,3
GODINA,3
GODKIEWICZ,3
GODLA,3
GODLIEB,3
GODLOVÁ,3
GODNENKO,3
GODOVANETS,3
GODULIAN,3
GODWANI,3
GODYN,3
GODZIC-BANAŚ,3
GODZICZ,3
GODZIELEWICZ,3
GODZIELIŃSKA,3
GODZISZEWSKA-BUSZKO,3
GODŹWA,3
GOEHS,3
GOERITZ,3
GOETSCH,3
GOETZEN-PRYGOŃ,3
GOFFREDO,3
GOGIA,3
GOGIASHVILI,3
GOGIBERIDZE,3
GOGILASHVILI,3
GOGILCHYN,3
GOGINASHVILI,3
GOGISHVILI,3
GOGITIDZE,3
GOGOLEW,3
GOGÓJ,3
GOHLISCH,3
GOILIK,3
GOJOWA,3
GOLABEK,3
GOLACZEK,3
GOLASZEWSKI,3
GOẞLAU,3
GOLBIG,3
GOLCC,3
GOLCH,3
GOLC-MĄCZKA,3
GOLCZENKO,3
GOLDAPEL,3
GOLDBROOM,3
GOLDFRIED,3
GOLDHABER,3
GOLDIE,3
GOLDOBINA,3
GOLDSTAIN,3
GOLEA,3
GOLEMSKA,3
GOLIARZ,3
GOLIGER,3
GOLIJAŃSKA,3
GOLIJEWSKAJA,3
GOLIKOVA,3
GOLINSKI,3
GOLIŃ,3
GOLISZEWSKI,3
GOLJATOWSKA,3
GOLLAS,3
GOLNOWSKA,3
GOLOB,3
GOLOBORODKO,3
GOLOBURDA,3
GOLOD,3
GOLOMAKH,3
GOLOMBIEWSKA,3
GOLOS,3
GOLOSHCHAPOVA,3
GOLOSSEK,3
GOLOU,3
GOLOVACHOVA,3
GOLOVATYUK,3
GOLOVINSKA,3
GOLOVKINA,3
GOLOWKIN,3
GOLSCH,3
GOLTSCHE,3
GOLTSEVA,3
GOLUBOVA,3
GOLUBOVSKA,3
GOLUŃSKA,3
GOLYSZNY,3
GOLZARMANESH,3
GOŁAB,3
GOŁAST,3
GOŁAWSKI,3
GOŁĄBIESKA,3
GOŁĄB-SZYDŁOWSKA,3
GOŁDAN,3
GOŁDAŃSKA,3
GOŁDASIEWICZ,3
GOŁDA-UNGER,3
GOŁDOBIN,3
GOŁĘBIEWSKA-KOWALSKA,3
GOŁĘBIOWSKA-KOŁCZEWIAK,3
GOŁĘBNIK,3
GOŁĘCKA,3
GOŁKO-SULIŃSKA,3
GOŁOBURDA,3
GOŁODZIUK,3
GOŁOGÓRSKA,3
GOŁOSOWSKA,3
GOŁOWACZEWSKA,3
GOŁOWANOW,3
GOŁOWEJNO,3
GOŁOWENKO,3
GOŁOWIEJKO,3
GOŁOWIENIEC,3
GOŁÓZD,3
GOŁUNSKA,3
GOŁUSZEWICZ,3
GOŁUSZKOVÁ,3
GOŁYGOWSKI,3
GOŁYŻNIAK,3
GOMBERT MARTINEZ,3
GOMBODORJ,3
GOMES DA SILVA,3
GOMEZ MARTINEZ,3
GOMEZ MORENO,3
GOMIELA,3
GOMMA,3
GOMOŁOWSKA,3
GOMULCZYK,3
GONCEARUC,3
GONCHAROV,3
GONDECK,3
GONGORA,3
GONGOREK,3
GONIEA,3
GONIEWSKA,3
GONKO,3
GONNELLA,3
GONOROVSKA,3
GONSAK,3
GONSIEVSKA,3
GONSIEWICZ,3
GONSKO,3
GONSTALA,3
GONTARSKI,3
GONZALEZ DE JESÚS,3
GONZALEZ FERNANDEZ,3
GONZALEZ MARTINEZ,3
GONZALEZ RAMIREZ,3
GONZALEZ SANCHEZ,3
GONŻEWSKA,3
GOODEY,3
GOODRIDGE,3
GOPALAKRISHNAN,3
GOPANCHUK,3
GORAINOW,3
GORALL,3
GORAN,3
GORANCI,3
GORANSKAYA,3
GORASSINI-PYTEL,3
GORB,3
GORBACHEVSKA,3
GORBACKA,3
GORBACZEW,3
GORBACZYŃSKA,3
GORBACZYŃSKA-PAWŁUSZKO,3
GORBATA,3
GORBATKO,3
GORBATYUK,3
GORBIK,3
GORBOLEWSKA,3
GORC,3
GORCE-BAŁUT,3
GORCZYNSKI,3
GORDA,3
GORDEJKO,3
GORDELADZE,3
GORDENIAK,3
GORDEYEVA,3
GORDIEJUK,3
GORDIJCZUK,3
GORDIN,3
GORDINA,3
GORDZIEJEW,3
GORDZIEJUK-NOWAK,3
GORDZIENKO,3
GOREGLAD,3
GORETZKY,3
GOREWICZ,3
GORGA,3
GORGINYAN,3
GORGODZE,3
GORGOLA,3
GORGOL-CHMIELEWSKA,3
GORGOŃ-BUTT,3
GORI,3
GORIACHA,3
GORIAN,3
GORIEWSKA,3
GORIHS,3
GORKAWCZUK,3
GOROBCHYSHYNA,3
GORODCZAŃSKA,3
GORODCZUK,3
GORODYNSKA,3
GORODYSKA,3
GOROGOŻKO,3
GOROKHIVSKA,3
GOROSHKO,3
GOROSTIZA,3
GOROSTOWICZ,3
GOROSZ,3
GOROSZKIN,3
GOROVENKO,3
GORRIERI,3
GORSE,3
GORSZONOWSKA,3
GORTA-BUSZ,3
GORUCHTA,3
GORUK-GÓRSKA,3
GORUN,3
GORYJEWSKA-KITA,3
GORYJOWSKA,3
GORYK,3
GORZELNA,3
GORZELNY,3
GORZEŃSKA-JAVED,3
GORZKI,3
GORZNA,3
GORZSTILA,3
GORZUCHOWSKA,3
GORZUT,3
GORZYNSKI,3
GOS-KOWALSKA,3
GOSLAWSKI,3
GOSLING,3
GOSŁOWSKA,3
GOSNAY,3
GOSPODINOWA,3
GOSSART,3
GOSSENS,3
GOSTĘPSKA,3
GOSTIEVA,3
GOSZIK,3
GOŚCIEK,3
GOŚCIEŃ,3
GOŚCIETA,3
GOŚCINNY,3
GOTER,3
GOTHSZALK,3
GOTLEWSKA,3
GOTMAN,3
GOTOWY,3
GOTSZOL,3
GOTTESMAN,3
GOTZEIN,3
GOTZMAN,3
GOUDEN,3
GOUDSCHMIDT,3
GOUJON,3
GOULART,3
GOULET,3
GOUMAS,3
GOUNGOR,3
GOURCHAL,3
GOUTZERIS,3
GOUZD,3
GOVENLOCK,3
GOVER,3
GOVOROVA,3
GOVORUN,3
GOW,3
GOWIEŃCZYK,3
GOWINOWICZ,3
GOWSZ,3
GOYANYUK,3
GOYDYCH,3
GOYTOWSKA,3
GOZDAŃSKA,3
GOZDARSKA,3
GOZDAWA-LEONOWICZ,3
GOZDOJ,3
GOŹDZIELSKA,3
GOŹDZIK-RAKOWSKA,3
GOŹLIŃSKA-GOZDEK,3
GÓMULSKA,3
GÓRAKOWSKA,3
GÓRALCZYK-RAJEWSKA,3
GÓRALOWSKA,3
GÓRECKA-WOŹNIAK,3
GÓRECKA-WRONA,3
GÓRECKA-ZIĘBA,3
GÓRKA-GRABOWSKA,3
GÓRKIER,3
GÓRLIKOWSKA-MOKBEL,3
GÓRNA-BRASZKA,3
GÓRNA-NOWAK,3
GÓRNIG,3
GÓROL,3
GÓROWSKI,3
GÓRSKA-KASPRZYK,3
GÓRSKA-KŁOS,3
GÓRSKA-NOWAK,3
GÓRSKA-RUTKOWSKA,3
GÓRSKA-SADOWSKA,3
GÓRSKA-WILK,3
GÓRSKA-WÓJCIK,3
GÓRSKA-ZIELIŃSKA,3
GÓRYJOWSKA,3
GÓRYNOWICZ-FUNDICHELY,3
GÓRZA,3
GÓRZAK,3
GÓRZYŃSKI,3
GÓSZ,3
GŐRANSSON,3
GÖBELS,3
GÖCKE,3
GÖÇER,3
GÖÇMEN,3
GÖHLER,3
GÖHRING,3
GÖKCE,3
GÖKER,3
GÖLZ,3
GÖNCZI,3
GÖNÜL,3
GÖRITZ,3
GÖRNER,3
GÖRÜR,3
GÖTTE,3
GÖTTLICH,3
GRABAUSKAITĖ,3
GRABCIŃSKA,3
GRABIANKA,3
GRABIANKO,3
GRABISA,3
GRABLON,3
GRABLUK,3
GRABLUNAS,3
GRABON,3
GRABOŃCZYK,3
GRABOWSKA-BĄK,3
GRABOWSKA-BOCHENEK,3
GRABOWSKA-DUDEK,3
GRABOWSKA-JANKOWSKA,3
GRABOWSKA-KOWALCZYK,3
